seller_type,seller_age_days,total_completed_tasks,seller_trust_score,task_type,is_duplicate_screenshot,completion_duration,timing_risk_score,std_dev,seller_average,z_score,population_score,timing_consistency_score,validity_score,logical_behavior_flag,repetitive_behavior_flag,device_seller_count,ip_seller_count,device_sharing_score,ip_reuse_score,automation_score,device_risk_score,final_behavior_risk_score,fraud_label
experienced,277,125,65.7,Follow,0,15.6,5,20.71,14.09,-0.81,0,0,0,0,0,1,5,4.2,35.0,0,12.0,0.0,0
veteran,499,916,94.6,Subscribe,0,34.6,5,19.48,35.43,1.66,0,0,0,0,0,2,1,21.1,0.0,0,1.2,0.0,0
veteran,407,3216,82.4,Comment,0,99.6,0,32.75,99.72,0.24,0,0,0,0,0,1,2,3.0,9.3,0,0.0,0.0,0
intermediate,58,109,40.1,Subscribe,0,24.0,5,23.03,27.33,0.32,0,0,0,0,0,2,5,46.1,2.1,0,22.0,7.8,0
intermediate,69,341,53.6,Follow,1,16.7,5,7.86,18.55,-1.44,15,0,0,0,0,3,5,18.8,26.4,0,18.7,17.4,1
new,29,110,57.3,Like,1,17.8,5,13.57,18.19,-0.01,0,0,0,0,0,4,7,26.0,8.5,0,12.4,0.0,1
experienced,289,636,58.8,Subscribe,0,19.3,5,1.08,20.95,0.09,0,35,0,0,1,7,6,43.1,50.0,0,39.8,30.9,1
intermediate,37,6,43.8,Subscribe,0,28.4,5,22.11,30.29,1.07,0,0,0,0,0,2,2,11.7,8.0,0,0.8,7.5,0
new,12,35,17.8,Subscribe,0,11.4,20,2.85,11.25,-1.19,15,15,0,0,1,6,5,64.4,21.2,0,44.2,30.6,1
new,24,2,45.6,Like,1,32.2,0,7.52,30.21,0.45,0,0,0,0,0,1,2,7.9,7.6,0,0.0,3.6,0
experienced,185,229,25.6,Follow,1,19.6,5,22.25,18.76,-0.27,0,0,0,0,0,4,1,17.6,27.8,0,21.4,0.0,1
intermediate,159,949,73.4,Comment,1,43.2,5,13.94,40.96,-0.56,0,0,0,0,0,1,4,12.9,16.9,0,14.9,0.7,1
veteran,549,1325,96.6,Subscribe,0,24.0,5,7.83,22.64,-0.35,0,0,0,0,0,1,6,17.1,15.2,0,12.5,0.0,0
experienced,324,535,67.7,Comment,1,35.3,5,4.72,39.36,-0.58,0,15,0,0,0,4,6,57.3,48.1,0,40.8,12.6,1
experienced,191,210,61.5,Like,0,7.1,20,5.02,7.7,-1.3,15,0,15,1,1,4,4,35.0,41.7,0,33.7,30.6,1
intermediate,72,428,61.5,Like,0,16.6,5,10.7,15.75,-0.05,0,0,0,0,0,1,12,1.7,39.5,0,11.7,0.0,0
veteran,577,3172,95.9,Like,0,9.2,5,10.17,9.03,-0.99,0,0,0,0,0,2,2,18.0,6.3,0,15.7,1.7,0
new,19,1,57.0,Follow,0,52.1,0,5.35,52.33,1.65,0,0,0,0,0,2,1,11.0,12.0,0,5.9,0.0,0
new,7,75,8.2,Follow,0,8.7,20,3.94,9.45,-2.9,35,15,15,1,1,15,2,93.9,17.6,0,53.9,57.6,1
veteran,502,638,95.5,Comment,0,36.2,5,34.43,38.39,-0.93,0,0,0,0,0,1,4,12.5,1.1,0,10.2,0.0,0
new,11,11,57.2,Like,0,28.9,0,9.08,28.97,1.73,0,0,0,0,0,1,2,6.4,17.6,0,12.1,0.5,0
new,10,146,12.0,Like,1,1.8,35,2.68,2.04,-1.98,15,15,35,1,1,13,2,77.5,10.8,0,48.4,63.4,1
intermediate,129,251,58.3,Like,0,28.8,0,11.18,29.96,1.34,0,0,0,0,0,1,14,5.6,56.2,0,19.0,0.0,0
intermediate,107,295,75.8,Subscribe,1,3.7,35,10.46,3.83,-1.87,15,0,35,1,1,5,4,21.4,17.1,0,15.4,51.6,1
veteran,520,4652,83.8,Follow,0,57.9,0,13.24,58.09,1.31,0,0,0,0,0,1,2,6.9,15.8,0,7.1,0.0,0
new,20,569,12.7,Like,0,4.0,20,1.26,3.68,-1.52,15,35,15,1,1,12,4,66.6,30.4,0,38.2,68.4,1
new,22,33,58.7,Follow,0,16.6,5,7.13,14.48,-1.02,15,0,0,0,0,2,4,9.2,8.9,0,11.6,13.1,0
new,8,79,36.6,Subscribe,0,8.5,20,2.55,8.08,-1.6,15,15,15,1,1,6,4,100.0,5.5,0,48.7,44.3,1
new,1,590,12.8,Comment,1,11.4,20,1.73,11.0,-2.08,35,35,15,1,1,9,9,85.6,37.2,70,50.9,86.2,1
veteran,437,2113,93.9,Like,0,28.2,0,24.1,30.6,2.08,0,0,0,0,0,1,1,4.9,16.8,0,9.4,2.3,0
intermediate,80,60,44.6,Like,1,16.5,5,7.31,15.96,0.29,0,0,0,0,0,3,2,12.8,18.3,0,11.5,0.0,0
veteran,391,3036,93.0,Subscribe,0,32.5,5,26.13,30.97,0.84,0,0,0,0,0,1,2,12.3,18.7,0,15.8,0.0,0
intermediate,75,50,56.0,Like,1,22.1,5,17.96,25.58,1.76,0,0,0,0,0,2,3,3.8,33.5,0,12.9,0.0,1
new,17,654,24.4,Follow,1,1.6,35,2.14,1.77,-2.88,35,15,35,1,1,3,9,88.9,17.4,0,51.8,87.3,1
new,1,21,52.4,Like,0,23.3,5,6.08,21.44,0.37,0,0,0,0,0,2,5,2.7,12.4,0,0.0,0.0,0
intermediate,35,8,57.0,Like,0,23.6,5,9.36,27.25,1.14,0,0,0,0,0,2,2,5.5,20.1,0,5.0,0.0,0
experienced,238,473,69.7,Follow,0,21.8,5,12.52,22.03,-0.88,0,0,0,0,0,8,10,39.7,5.2,0,14.5,1.1,1
new,5,34,41.7,Follow,0,67.1,0,16.42,62.87,2.47,0,0,0,0,0,1,2,12.4,16.1,0,17.1,3.0,0
experienced,346,3126,96.3,Subscribe,0,38.4,0,28.02,39.07,1.09,0,0,0,0,0,2,6,9.3,16.8,0,11.0,1.4,0
new,7,569,6.2,Follow,1,32.3,5,5.96,31.76,0.92,0,0,0,0,0,6,12,46.2,47.3,0,31.0,4.4,1
intermediate,31,18,53.0,Follow,0,55.2,0,6.99,57.18,2.59,0,0,0,0,0,2,1,8.6,7.6,0,8.8,0.9,0
intermediate,132,194,61.0,Comment,1,83.7,5,10.33,84.31,0.77,0,0,0,0,0,2,3,6.8,24.6,0,7.6,1.9,1
new,9,101,28.8,Comment,0,4.8,35,2.43,5.01,-2.12,35,15,35,1,1,6,5,51.0,26.7,0,28.5,87.2,1
intermediate,79,109,48.9,Subscribe,0,21.8,5,1.58,24.24,-0.36,0,35,0,0,1,1,5,21.2,6.1,0,5.8,29.8,0
intermediate,46,143,30.5,Subscribe,1,29.2,5,2.13,24.32,0.31,0,15,0,0,0,5,5,39.3,15.3,0,22.6,5.2,1
intermediate,104,266,31.1,Follow,1,15.6,5,7.02,15.28,-0.66,0,0,0,0,0,4,3,22.4,1.4,0,8.0,0.0,1
experienced,203,364,44.5,Like,1,9.0,5,11.08,8.62,-0.88,0,0,0,0,0,5,6,8.6,32.8,0,11.8,0.0,1
intermediate,50,27,65.8,Subscribe,0,6.4,20,6.41,7.03,-1.73,15,0,15,1,1,4,5,15.4,20.6,0,14.4,30.7,1
new,10,123,14.0,Like,0,0.6,35,5.04,0.54,-1.14,15,0,35,1,1,15,1,82.3,15.7,0,50.7,48.0,1
intermediate,49,174,69.1,Follow,0,39.3,5,16.51,43.37,2.42,0,0,0,0,0,1,5,4.9,76.0,0,25.6,0.0,0
veteran,480,2813,84.1,Subscribe,0,17.2,5,39.27,17.87,-1.05,15,0,0,0,0,2,5,12.9,0.9,0,6.4,17.0,0
new,17,314,31.5,Comment,1,18.8,20,1.0,17.88,-0.93,0,35,0,0,1,12,5,49.9,12.2,0,22.9,37.1,1
veteran,540,949,98.9,Follow,0,12.2,5,31.7,12.42,-0.55,0,0,0,0,0,2,5,4.5,3.2,0,6.1,0.0,0
new,18,514,19.7,Subscribe,1,5.5,20,2.16,5.62,-1.15,15,15,15,1,1,15,5,29.8,13.4,0,20.6,48.4,1
veteran,374,421,61.3,Comment,0,80.4,5,26.83,79.24,1.37,0,0,0,0,0,1,10,7.7,38.2,0,17.8,2.9,0
intermediate,170,859,56.2,Comment,0,38.5,5,2.46,38.01,-0.46,0,15,0,0,0,8,3,41.8,33.5,0,33.8,20.6,1
intermediate,95,23,58.7,Subscribe,0,14.6,5,5.76,15.27,-0.14,0,0,0,0,0,4,7,43.8,24.0,0,23.2,6.5,1
intermediate,71,178,31.3,Comment,1,55.8,5,24.68,59.31,0.31,0,0,0,0,0,4,2,8.8,21.4,0,11.7,0.0,1
intermediate,170,527,72.7,Subscribe,0,12.9,5,9.04,12.61,-1.16,15,0,0,0,0,7,10,39.3,19.3,0,25.7,17.5,1
experienced,182,217,44.6,Like,1,21.5,5,19.8,24.76,1.38,0,0,0,0,0,5,6,21.1,10.9,0,17.2,0.0,1
new,11,95,27.3,Follow,1,6.4,20,0.97,6.9,-1.53,15,35,15,1,1,3,12,67.7,40.5,0,43.6,66.8,1
intermediate,88,236,30.8,Subscribe,1,27.5,5,9.94,28.96,1.0,0,0,0,0,0,4,2,14.1,2.4,0,14.6,0.0,1
new,20,529,32.3,Like,0,2.9,35,0.87,3.01,-2.87,35,35,15,1,1,8,9,45.8,60.1,0,39.8,97.8,1
veteran,548,4179,79.4,Subscribe,0,32.4,5,14.53,32.33,0.53,0,0,0,0,0,1,1,21.5,30.7,0,19.7,0.0,0
veteran,707,4127,89.9,Subscribe,0,36.8,0,15.02,36.12,1.46,0,0,0,0,0,1,5,3.6,4.3,0,3.3,0.0,0
new,8,32,38.9,Subscribe,0,24.9,5,20.17,24.99,-0.17,0,0,0,0,0,1,4,13.2,4.6,0,9.9,0.0,0
new,12,284,29.3,Like,1,22.7,5,15.47,22.11,0.9,0,0,0,0,0,3,2,27.5,0.9,0,12.2,0.0,1
new,24,75,13.8,Subscribe,0,8.5,20,2.51,9.29,-0.3,0,15,15,1,1,10,1,84.4,23.6,0,54.6,37.9,1
experienced,217,942,58.5,Comment,0,57.7,5,10.54,51.71,-0.58,0,0,0,0,0,3,2,2.7,9.8,0,6.4,0.0,1
new,14,53,31.6,Like,1,0.6,35,1.08,0.36,-2.72,35,35,35,1,1,3,2,47.3,44.2,0,37.6,100.7,1
veteran,478,3283,95.8,Like,0,22.4,5,34.13,21.72,0.35,0,0,0,0,0,1,3,11.6,3.4,0,4.9,1.3,0
veteran,556,1863,88.7,Comment,0,42.6,5,22.97,39.91,-0.86,0,0,0,0,0,1,5,12.9,10.4,0,12.5,3.1,0
intermediate,34,31,64.3,Comment,0,82.0,5,12.88,90.9,1.26,0,0,0,0,0,1,5,0.0,28.9,0,7.4,0.0,0
veteran,405,2937,87.1,Follow,0,44.5,0,21.05,46.33,1.12,0,0,0,0,0,2,3,13.9,12.5,0,10.8,4.5,0
new,18,139,23.8,Like,1,4.2,20,3.4,4.0,-2.52,35,15,15,1,1,9,5,41.2,50.4,0,36.2,67.2,1
intermediate,39,13,66.1,Subscribe,0,26.0,5,8.5,26.05,0.39,0,0,0,0,0,4,4,3.1,25.2,0,7.6,0.0,1
intermediate,147,588,64.3,Comment,1,10.2,20,7.16,10.14,-0.95,0,0,15,1,0,2,9,49.5,16.8,0,27.4,12.4,1
experienced,199,531,74.0,Comment,0,66.9,5,17.05,71.87,0.83,0,0,0,0,0,1,6,2.7,18.8,0,3.3,7.5,0
new,12,509,34.1,Follow,1,5.0,35,3.36,6.38,-0.92,0,15,15,1,1,3,5,95.1,44.0,0,54.2,35.0,1
new,5,388,6.7,Like,1,5.1,20,1.49,5.13,-1.87,15,35,15,1,1,9,6,100.0,17.7,0,49.3,61.3,1
veteran,456,4929,82.4,Follow,1,28.5,5,29.74,27.06,-0.05,0,0,0,0,0,2,1,3.8,17.4,0,8.5,0.0,0
experienced,313,589,65.2,Subscribe,1,13.4,5,15.29,14.08,-0.27,0,0,0,0,0,3,4,3.7,19.6,0,12.1,0.0,1
new,25,41,39.7,Like,0,4.0,20,2.91,4.2,-2.18,35,15,15,1,1,8,2,53.3,7.8,0,27.6,66.8,1
intermediate,63,142,54.1,Like,1,21.7,5,16.86,21.48,0.78,0,0,0,0,0,5,8,33.5,21.9,0,27.3,0.0,1
intermediate,39,14,50.5,Subscribe,1,36.5,0,11.41,32.55,1.1,0,0,0,0,0,4,4,4.2,22.0,0,5.3,0.0,1
intermediate,41,365,37.0,Follow,1,37.3,5,10.18,34.96,0.86,0,0,0,0,0,1,1,32.6,6.1,0,25.4,3.6,1
veteran,494,3025,87.2,Subscribe,0,29.6,5,26.4,31.97,1.3,0,0,0,0,0,2,3,19.6,10.6,0,11.8,0.0,0
veteran,516,2185,81.0,Follow,0,19.0,5,40.88,17.48,-1.64,15,0,0,0,0,2,6,7.8,17.8,0,16.1,6.9,0
veteran,595,2961,82.0,Comment,0,40.9,5,43.27,43.03,-0.4,0,0,0,0,0,2,5,10.1,1.9,0,0.0,0.0,0
experienced,220,274,60.0,Comment,1,51.3,5,23.72,50.65,-0.75,0,0,0,0,0,2,6,8.6,19.8,0,7.4,0.6,1
new,16,203,23.8,Follow,1,8.7,20,2.47,9.08,-1.16,15,15,15,1,1,6,4,63.0,23.5,0,37.3,49.6,1
intermediate,60,262,73.0,Follow,0,17.4,5,9.52,15.62,-0.29,0,0,0,0,0,1,11,3.8,62.3,0,13.9,0.0,0
intermediate,101,309,50.7,Like,1,23.7,5,15.88,23.96,1.33,0,0,0,0,0,6,7,25.2,0.5,0,8.8,0.0,1
intermediate,42,228,58.3,Subscribe,0,33.4,5,12.15,36.0,0.66,0,0,0,0,0,1,6,1.0,48.3,0,20.5,0.0,0
experienced,248,744,68.9,Follow,0,35.2,5,13.62,36.0,1.05,0,0,0,0,0,3,5,21.5,13.7,0,10.2,0.0,1
experienced,192,194,49.5,Subscribe,1,17.5,5,6.47,18.25,-0.28,0,0,0,0,0,2,6,0.5,25.4,0,3.5,3.3,1
intermediate,88,61,40.4,Follow,1,17.6,5,12.57,16.87,-0.69,0,0,0,0,0,2,7,24.3,12.6,0,15.7,0.0,1
experienced,306,403,71.3,Subscribe,0,7.4,20,12.11,8.01,-1.68,15,0,15,1,1,7,9,39.7,33.9,0,27.3,30.3,1
new,16,267,33.8,Comment,1,12.9,20,4.64,14.14,-1.76,15,15,15,1,1,10,12,91.0,7.9,70,42.8,46.3,1
intermediate,49,102,53.4,Like,0,16.5,5,9.43,16.28,0.16,0,0,0,0,0,3,1,24.6,19.5,0,18.4,0.0,0
new,27,22,39.4,Subscribe,0,31.6,5,8.6,34.17,1.45,0,0,0,0,0,1,3,2.6,8.9,0,4.1,3.1,0
new,15,238,17.5,Follow,0,5.1,20,1.88,4.96,-1.37,15,35,15,1,1,11,1,85.3,18.1,0,46.3,58.6,1
veteran,595,4489,82.5,Follow,0,53.2,0,30.56,50.68,2.21,0,0,0,0,0,2,5,10.7,15.4,0,9.8,0.0,0
experienced,281,634,72.8,Like,0,12.0,5,23.04,12.63,-0.53,0,0,0,0,0,3,3,11.8,18.3,0,7.8,3.7,1
new,15,177,24.1,Subscribe,1,8.4,20,2.06,8.73,-1.34,15,15,15,1,1,15,4,73.3,6.1,0,38.0,46.4,1
new,4,243,26.7,Follow,0,9.7,20,1.47,10.33,-1.9,15,35,15,1,1,13,5,97.7,31.7,0,62.8,62.8,1
experienced,206,161,49.7,Like,1,11.3,5,2.19,11.73,-0.47,0,15,0,0,0,2,5,37.1,29.1,0,27.2,15.0,1
intermediate,31,396,59.3,Follow,0,34.6,5,11.53,37.51,1.66,0,0,0,0,0,1,8,8.5,70.0,0,22.4,0.0,0
experienced,211,356,63.4,Follow,1,8.1,20,20.66,8.76,-1.13,15,0,15,1,1,6,5,3.4,28.3,0,4.0,24.5,1
experienced,233,946,59.7,Subscribe,0,17.1,5,5.99,19.5,0.07,0,0,0,0,0,6,3,46.4,39.3,0,33.3,4.9,1
intermediate,70,131,52.5,Comment,0,47.3,5,10.16,44.19,-0.37,0,0,0,0,0,1,2,35.8,4.3,0,19.1,0.0,0
intermediate,92,36,36.7,Comment,1,49.7,5,8.09,48.96,-0.45,0,0,0,0,0,3,1,2.0,16.0,0,5.9,1.1,0
new,13,655,30.6,Follow,1,2.8,35,1.11,2.24,-0.95,0,35,35,1,1,12,5,55.2,14.8,0,29.1,68.3,1
new,3,313,26.0,Follow,0,12.9,5,9.57,12.61,-0.9,0,0,0,0,0,15,2,39.7,38.8,0,29.9,0.0,1
new,7,69,27.9,Follow,0,3.1,35,1.31,2.57,-1.54,15,35,35,1,1,18,3,76.3,28.1,0,42.7,97.3,1
veteran,647,1778,97.4,Subscribe,0,15.1,5,37.77,15.18,-0.36,0,0,0,0,0,2,2,5.7,21.8,0,5.6,0.0,0
new,13,21,44.0,Follow,0,61.9,0,16.63,56.85,3.46,0,0,0,0,0,1,4,11.8,3.3,0,16.2,0.0,0
experienced,250,414,69.0,Follow,0,23.3,5,6.79,25.64,-0.05,0,0,0,0,0,1,2,6.2,17.0,0,12.0,0.1,1
intermediate,101,462,50.0,Like,0,17.6,5,12.43,18.65,0.69,0,0,0,0,0,1,5,1.9,35.7,0,5.4,0.0,0
intermediate,175,359,63.6,Like,0,15.2,5,11.7,16.78,-0.12,0,0,0,0,0,1,9,3.1,44.6,0,19.1,0.0,0
intermediate,108,587,60.3,Comment,0,68.0,5,18.75,62.15,0.22,0,0,0,0,0,1,6,18.3,14.2,0,11.2,0.0,1
veteran,620,2128,83.6,Follow,1,15.9,5,15.0,16.21,-0.96,0,0,0,0,0,2,3,11.2,22.9,0,12.8,3.9,0
intermediate,37,34,49.9,Comment,0,98.1,0,16.66,96.2,1.95,0,0,0,0,0,2,2,6.6,9.7,0,11.9,0.0,0
intermediate,53,101,54.4,Comment,0,64.9,5,18.59,66.49,1.1,0,0,0,0,0,4,2,25.8,27.9,0,22.5,1.4,1
new,25,5,39.9,Comment,0,109.9,0,14.21,104.83,2.33,0,0,0,0,0,1,1,14.2,8.4,0,8.6,0.0,0
intermediate,80,108,78.5,Subscribe,0,17.1,5,32.29,17.63,-0.75,0,0,0,0,0,1,4,8.2,65.1,0,28.3,0.0,0
new,20,119,59.6,Subscribe,1,9.2,20,6.18,8.65,-1.64,15,0,15,1,1,3,1,9.5,3.4,0,2.7,31.7,1
new,1,102,32.4,Follow,1,2.9,35,1.29,3.39,-1.96,15,35,35,1,1,3,10,83.3,13.0,0,49.1,81.6,1
experienced,266,583,85.4,Subscribe,0,28.2,5,29.82,25.41,0.58,0,0,0,0,0,1,11,5.0,27.7,0,9.3,7.1,0
new,11,646,30.2,Comment,1,7.5,35,1.15,7.79,-0.61,0,35,15,1,1,8,5,49.1,35.1,0,37.1,50.5,1
veteran,521,3040,90.7,Like,0,8.7,5,11.49,7.64,-1.96,15,0,0,0,0,2,5,14.5,0.2,0,9.5,21.0,0
new,9,680,5.7,Like,1,1.9,35,1.87,1.73,-1.33,15,35,35,1,1,10,6,97.9,30.2,0,56.9,80.6,1
experienced,269,982,61.4,Comment,0,34.8,5,11.3,34.84,-0.79,0,0,0,0,0,6,4,28.3,6.7,0,13.0,5.5,1
experienced,343,3216,95.0,Like,0,17.2,5,30.41,18.93,0.09,0,0,0,0,0,2,5,5.1,15.8,0,0.0,0.0,0
new,3,261,11.5,Like,0,1.4,35,1.48,1.56,-1.76,15,35,35,1,1,14,6,35.4,35.7,0,30.3,81.8,1
intermediate,43,24,46.2,Follow,0,44.3,0,21.68,47.87,2.19,0,0,0,0,0,2,2,12.8,17.3,0,7.1,3.2,0
experienced,289,531,67.5,Like,0,13.0,5,5.7,11.07,-0.21,0,0,0,0,0,2,4,22.0,15.4,0,11.8,1.2,1
new,14,62,41.8,Like,0,7.3,20,4.55,6.99,-0.87,0,15,15,1,1,4,1,4.6,23.1,0,7.0,33.7,1
new,9,563,18.6,Comment,0,64.0,5,5.19,63.86,0.71,0,0,0,0,0,4,7,72.0,45.6,0,48.9,3.6,1
new,12,196,29.3,Follow,1,25.7,5,13.27,25.5,-0.17,0,0,0,0,0,9,12,74.9,43.4,0,48.1,3.0,1
experienced,275,976,71.2,Comment,0,20.5,5,1.26,21.1,-1.06,15,35,0,0,1,3,10,11.5,46.2,0,18.5,49.6,1
new,28,25,44.5,Comment,0,85.4,5,7.6,71.22,0.85,0,0,0,0,0,1,2,1.2,1.9,0,6.8,2.1,0
intermediate,83,49,44.1,Subscribe,1,19.3,5,15.85,20.05,-0.38,0,0,0,0,0,2,1,18.9,12.3,0,8.8,1.8,0
intermediate,119,479,68.7,Subscribe,0,12.1,5,11.48,11.76,-1.23,15,0,0,0,0,7,7,39.0,13.8,70,20.0,9.5,1
new,18,414,29.4,Comment,1,12.0,20,2.81,11.44,-1.98,15,15,15,1,1,3,4,92.8,41.8,0,50.7,49.3,1
experienced,206,563,75.8,Subscribe,0,40.0,0,22.36,39.97,1.66,0,0,0,0,0,1,13,7.1,55.2,0,19.5,3.9,0
intermediate,145,204,45.9,Comment,1,51.1,5,21.86,51.87,-0.0,0,0,0,0,0,1,3,39.6,6.1,0,17.1,8.3,1
new,10,546,14.2,Like,1,1.5,35,2.67,1.7,-1.31,15,15,35,1,1,7,9,27.2,27.8,0,30.4,66.1,1
veteran,366,4821,78.4,Comment,0,89.3,5,35.84,100.05,1.73,0,0,0,0,0,1,6,1.2,11.7,0,0.0,4.9,0
veteran,627,2639,86.7,Subscribe,0,30.8,5,32.71,27.28,0.32,0,0,0,0,0,2,1,14.9,11.9,0,12.1,8.7,0
experienced,252,753,61.1,Comment,0,13.6,20,2.22,11.79,-1.12,15,15,15,1,1,3,9,29.0,33.8,0,27.4,54.2,1
new,26,5,48.2,Subscribe,0,53.2,0,22.62,47.83,2.83,0,0,0,0,0,1,5,16.3,14.0,0,14.3,3.2,0
experienced,201,554,74.5,Comment,0,98.9,0,35.17,100.74,2.53,0,0,0,0,0,1,14,1.4,52.0,0,8.2,0.0,0
new,16,20,50.0,Comment,0,78.8,5,5.17,92.37,1.36,0,0,0,0,0,2,4,2.3,15.8,0,2.8,4.4,0
intermediate,87,135,60.3,Subscribe,0,22.2,5,18.54,21.24,-0.33,0,0,0,0,0,3,2,11.2,11.4,0,7.4,0.0,1
experienced,313,3012,90.5,Follow,0,13.5,5,29.65,14.5,-1.84,15,0,0,0,0,1,2,5.6,7.6,0,17.7,20.8,0
experienced,265,721,70.4,Follow,1,19.9,5,12.37,21.6,-0.72,0,0,0,0,0,1,2,13.5,15.6,0,20.4,0.0,1
intermediate,142,333,77.6,Comment,1,37.6,5,10.95,38.95,-1.04,15,0,0,0,0,8,7,40.9,34.3,0,33.8,16.0,1
experienced,216,179,30.1,Follow,1,30.5,5,9.62,31.51,0.99,0,0,0,0,0,2,5,35.4,28.4,0,23.7,3.7,1
veteran,480,1248,90.1,Comment,0,40.5,5,28.67,40.92,-1.08,15,0,0,0,0,2,5,5.7,13.2,0,4.5,9.3,0
new,16,28,47.6,Like,0,19.8,5,3.19,18.8,0.69,0,15,0,0,0,1,3,9.8,15.0,0,2.1,6.9,0
experienced,218,311,54.4,Comment,1,66.6,5,6.97,63.83,0.09,0,0,0,0,0,3,7,19.5,34.9,0,19.9,0.0,1
intermediate,43,35,53.4,Comment,0,41.0,5,11.66,44.64,-0.34,0,0,0,0,0,2,1,17.9,32.4,0,21.1,0.2,0
new,4,242,28.6,Like,1,4.8,20,0.83,4.82,-1.55,15,35,15,1,1,10,6,78.5,41.3,0,54.6,62.1,1
intermediate,79,74,51.2,Subscribe,0,32.6,5,14.36,27.4,-0.15,0,0,0,0,0,1,8,2.8,39.4,0,14.8,0.0,0
new,13,419,25.3,Subscribe,0,25.4,5,6.76,24.91,0.23,0,0,0,0,0,8,2,48.0,31.4,0,37.7,12.5,1
new,8,212,19.1,Like,0,2.8,35,2.06,2.43,-1.24,15,15,15,1,1,4,4,35.5,21.2,0,26.5,41.5,1
experienced,294,694,59.5,Subscribe,0,4.3,35,7.99,3.96,-1.34,15,0,15,1,1,4,5,17.6,12.9,0,14.4,28.1,1
new,14,1,42.9,Subscribe,0,34.5,5,7.34,30.97,0.28,0,0,0,0,0,2,3,2.7,2.8,0,6.9,0.0,0
new,22,51,10.8,Follow,1,13.0,5,5.12,12.71,-1.23,15,0,0,0,0,9,1,77.8,13.1,0,40.7,12.5,1
new,2,209,9.4,Like,1,2.1,35,1.95,2.77,-2.71,35,35,15,1,1,8,6,49.2,10.6,0,26.0,84.3,1
intermediate,30,121,24.2,Subscribe,1,5.6,20,0.97,5.7,-1.04,15,35,15,1,1,16,2,41.2,6.8,0,20.7,63.2,1
intermediate,122,173,59.7,Subscribe,0,14.1,5,12.6,13.65,-0.94,0,0,0,0,0,4,5,15.0,42.1,0,17.9,0.0,1
intermediate,35,24,36.3,Comment,0,140.0,0,13.48,129.65,1.86,0,0,0,0,0,2,3,6.6,11.8,0,10.9,0.0,0
veteran,612,2213,91.6,Comment,0,83.6,5,22.02,78.47,0.85,0,0,0,0,0,1,3,11.8,1.0,0,0.0,8.8,0
new,22,20,47.1,Follow,0,31.6,5,9.96,32.55,0.63,0,0,0,0,0,1,5,24.5,21.2,0,13.6,0.0,0
new,19,205,19.5,Comment,1,5.5,35,4.15,5.74,-2.83,35,15,15,1,1,15,4,100.0,23.0,70,55.5,63.4,1
new,5,120,15.4,Like,1,0.9,35,1.8,0.7,-2.52,35,35,35,1,1,5,9,87.1,14.3,0,49.2,105.0,1
experienced,325,420,72.3,Follow,0,11.6,20,12.88,10.97,-1.36,15,0,15,1,1,4,10,32.2,12.2,0,17.0,29.6,1
veteran,619,1594,87.2,Subscribe,0,52.4,0,12.0,52.64,2.56,0,0,0,0,0,1,2,14.8,3.4,0,7.8,0.0,0
veteran,454,2914,88.5,Like,0,25.8,0,34.53,24.07,1.23,0,0,0,0,0,2,5,9.1,10.5,0,5.4,0.0,0
new,9,11,37.3,Subscribe,0,21.7,5,6.34,19.99,-0.82,0,0,0,0,0,1,4,13.9,3.6,0,11.5,2.0,0
new,5,337,45.4,Follow,1,11.0,20,12.04,11.54,-1.04,15,0,15,1,1,2,6,26.2,12.7,0,13.1,22.6,1
veteran,546,4322,88.1,Like,0,23.1,5,25.65,25.01,2.13,0,0,0,0,0,1,6,7.4,18.5,0,5.2,0.0,0
new,27,40,54.2,Like,0,45.5,0,15.46,47.68,4.0,0,0,0,0,0,1,4,7.3,21.9,0,7.4,0.0,0
experienced,246,768,64.2,Subscribe,0,11.3,20,9.73,10.56,-1.66,15,0,0,0,0,3,3,56.4,39.0,0,40.0,20.4,1
intermediate,68,135,40.8,Like,0,14.8,5,15.9,17.49,0.09,0,0,0,0,0,1,6,31.8,35.3,0,28.6,0.9,0
intermediate,143,338,51.9,Subscribe,1,33.9,5,17.33,35.38,1.52,0,0,0,0,0,2,1,22.2,4.2,0,16.7,0.0,1
new,13,224,24.5,Comment,0,14.2,20,3.19,15.53,-0.92,0,15,15,1,1,12,3,100.0,22.8,0,62.1,27.3,1
new,25,106,35.4,Like,1,1.9,35,4.19,1.21,-2.12,35,15,35,1,1,7,3,67.5,3.4,0,27.6,87.1,1
experienced,357,427,60.6,Follow,0,24.2,5,24.41,25.04,0.1,0,0,0,0,0,1,4,4.8,48.1,0,17.9,5.8,0
new,21,80,26.3,Comment,1,23.5,5,2.63,22.18,-1.44,15,15,0,0,1,13,2,67.5,13.1,70,39.8,19.6,1
new,22,219,27.4,Subscribe,1,7.2,20,1.84,6.58,-2.05,35,35,15,1,1,15,4,89.5,3.0,0,43.0,86.7,1
new,13,282,15.1,Like,1,2.3,35,1.89,2.46,-1.9,15,35,15,1,1,8,10,41.6,17.8,0,30.6,56.3,1
intermediate,73,44,68.0,Like,1,5.1,20,18.09,4.58,-1.02,15,0,15,1,1,3,2,6.7,3.9,0,8.3,32.9,1
