seller_type,seller_age_days,total_completed_tasks,seller_trust_score,task_type,is_duplicate_screenshot,completion_duration,timing_risk_score,std_dev,seller_average,z_score,population_score,timing_consistency_score,validity_score,logical_behavior_flag,repetitive_behavior_flag,device_seller_count,ip_seller_count,device_sharing_score,ip_reuse_score,automation_score,device_risk_score,final_behavior_risk_score,fraud_label
intermediate,176,262,77.9,Subscribe,0,34.0,5,17.46,32.43,0.94,0,0,0,0,0,1,1,0.0,6.8,0,1.4,0.6,0
veteran,505,4250,84.0,Follow,0,24.3,5,13.93,20.81,-0.15,0,0,0,0,0,1,2,0.6,3.2,0,4.9,5.6,0
experienced,319,658,67.7,Like,1,9.2,5,3.45,8.48,-0.96,0,15,0,0,0,6,8,51.1,22.2,0,35.7,11.2,1
veteran,596,2720,88.7,Subscribe,0,22.0,5,25.66,21.17,-0.49,0,0,0,0,0,1,1,0.0,4.2,0,0.0,0.0,0
new,19,510,34.4,Comment,0,9.3,35,0.1,8.4,-2.37,35,35,15,1,1,10,4,86.5,30.5,0,57.3,81.7,1
intermediate,174,813,79.6,Comment,0,27.1,5,2.67,30.31,-1.09,15,15,0,0,1,5,9,37.4,24.3,0,23.8,30.4,1
veteran,473,4180,97.4,Comment,0,85.9,5,13.41,79.53,1.36,0,0,0,0,0,1,1,0.0,5.7,0,0.0,0.0,0
new,9,207,11.5,Follow,0,7.3,20,2.35,7.78,-2.0,15,15,15,1,1,15,7,95.7,38.1,0,61.4,45.3,1
veteran,692,3832,94.0,Follow,0,21.1,5,12.67,24.18,-0.11,0,0,0,0,0,1,2,0.0,7.0,0,1.1,2.9,0
new,12,284,24.6,Follow,0,2.9,35,4.18,2.9,-2.38,35,15,35,1,1,12,1,95.1,15.4,0,50.7,87.5,1
new,10,786,14.3,Subscribe,1,4.8,35,0.9,5.45,-1.93,15,35,15,1,1,11,6,74.5,39.9,0,52.5,72.9,1
intermediate,49,182,47.8,Like,1,16.3,5,15.71,14.76,-0.54,0,0,0,0,0,4,2,18.2,12.2,0,12.6,0.6,1
new,18,791,6.9,Follow,0,1.5,35,1.49,1.34,-2.39,35,35,35,1,1,6,5,79.5,42.6,70,55.2,102.7,1
intermediate,105,59,34.0,Follow,1,33.5,5,12.4,31.84,0.7,0,0,0,0,0,1,6,15.3,9.8,0,17.9,5.2,1
experienced,322,104,83.2,Like,0,16.5,5,16.22,15.61,-0.28,0,0,0,0,0,1,3,2.1,45.7,0,14.8,2.4,0
experienced,181,436,65.9,Comment,0,75.9,5,14.81,68.62,0.65,0,0,0,0,0,1,3,0.7,40.8,0,13.5,3.2,0
intermediate,100,37,44.5,Follow,1,25.2,5,7.38,24.66,-0.0,0,0,0,0,0,2,5,19.3,14.6,0,16.4,1.9,1
new,17,742,30.7,Like,0,1.8,35,1.54,2.03,-2.17,35,35,35,1,1,15,11,84.6,41.0,0,57.1,101.1,1
veteran,563,3154,96.6,Like,0,18.5,5,21.66,18.6,0.51,0,0,0,0,0,1,1,2.5,1.6,0,0.0,0.4,0
intermediate,48,146,50.7,Like,0,11.8,5,2.9,13.36,-0.39,0,15,0,0,0,2,2,7.9,10.5,0,7.5,14.0,0
new,29,131,58.9,Follow,0,18.7,5,13.74,18.6,-0.82,0,0,0,0,0,3,3,15.3,9.7,0,9.3,0.0,0
new,20,533,24.9,Like,1,1.5,35,0.88,1.36,-2.51,35,35,35,1,1,10,7,73.9,46.9,70,50.9,101.5,1
veteran,637,4549,93.1,Comment,0,56.6,5,25.81,60.25,0.13,0,0,0,0,0,1,1,0.0,0.0,0,0.0,2.6,0
intermediate,36,104,62.2,Subscribe,0,12.3,5,5.67,12.05,-1.33,15,0,0,0,0,1,3,16.0,19.6,0,18.1,21.0,0
veteran,596,3815,95.6,Subscribe,0,36.2,0,9.09,40.46,1.63,0,0,0,0,0,1,2,0.3,1.1,0,1.7,1.6,0
new,11,60,30.1,Like,0,3.3,20,3.28,3.51,-1.63,15,15,15,1,1,16,2,95.5,6.7,0,50.0,38.2,1
intermediate,30,239,24.0,Follow,0,4.5,35,3.24,4.75,-1.93,15,15,15,1,1,16,2,83.5,16.6,0,40.6,48.3,1
new,26,21,46.1,Follow,0,27.5,5,8.16,26.64,-0.14,0,0,0,0,0,1,2,4.7,0.0,0,4.2,0.0,0
veteran,385,4198,93.0,Comment,0,58.1,5,10.99,53.61,-0.21,0,0,0,0,0,1,3,1.5,0.0,0,0.0,0.0,0
veteran,365,591,62.7,Subscribe,0,15.1,5,6.47,16.93,-0.39,0,0,0,0,0,7,4,24.2,26.5,0,15.8,0.4,1
veteran,395,1365,98.8,Follow,0,30.6,5,15.97,31.9,0.67,0,0,0,0,0,1,2,0.0,10.0,0,1.2,0.0,0
veteran,718,1019,96.4,Comment,0,62.7,5,21.34,67.36,0.54,0,0,0,0,0,1,2,1.0,1.4,0,0.0,3.8,0
new,2,540,8.3,Like,1,3.9,20,1.76,3.57,-1.81,15,35,15,1,1,9,12,59.3,20.4,70,37.2,63.2,1
experienced,286,1117,73.8,Comment,0,26.8,5,2.63,25.03,-0.99,0,15,0,0,0,5,6,34.9,21.5,0,18.9,14.5,1
new,9,247,13.6,Follow,1,2.7,35,0.1,2.65,-2.44,35,35,35,1,1,5,4,84.7,26.9,70,54.7,105.0,1
new,16,319,8.1,Follow,1,1.5,35,1.42,1.54,-2.35,35,35,35,1,1,12,5,75.8,41.0,0,49.7,105.0,1
new,6,299,22.9,Follow,1,11.6,20,1.38,12.31,-1.15,15,35,15,1,1,12,2,80.7,10.4,0,38.9,66.7,1
intermediate,37,55,61.6,Like,0,6.9,20,7.63,7.17,-1.51,15,0,15,1,1,3,3,12.6,22.0,0,12.8,20.7,1
intermediate,128,228,55.1,Like,1,15.7,5,16.04,16.74,0.64,0,0,0,0,0,3,3,0.9,13.2,0,1.4,0.0,1
intermediate,36,83,43.0,Comment,0,47.0,5,13.87,40.78,-0.39,0,0,0,0,0,4,2,17.5,17.6,0,14.6,0.7,0
new,9,713,21.6,Like,0,1.9,35,0.1,1.96,-2.09,35,35,35,1,1,12,6,86.8,43.2,70,56.5,105.0,1
experienced,197,414,51.2,Subscribe,1,12.6,5,9.62,11.85,-1.23,15,0,0,0,0,2,1,24.1,4.7,0,17.8,12.9,1
intermediate,157,1159,75.1,Like,0,10.5,5,5.09,9.81,-0.91,0,0,0,0,0,8,9,30.9,31.0,0,26.5,5.9,1
new,6,109,27.7,Like,1,3.2,20,1.92,3.34,-1.71,15,35,15,1,1,15,9,76.9,47.9,70,47.3,56.3,1
intermediate,62,310,61.7,Comment,0,58.5,5,19.37,65.94,0.31,0,0,0,0,0,1,3,0.0,1.3,0,0.0,5.4,0
new,11,253,34.4,Comment,0,5.9,35,0.92,5.41,-1.93,15,35,15,1,1,10,4,71.4,48.3,0,55.5,54.1,1
veteran,685,964,95.0,Follow,0,34.6,5,14.06,36.93,1.11,0,0,0,0,0,1,2,0.0,0.0,0,0.7,1.0,0
new,29,18,55.3,Subscribe,0,11.3,20,4.13,12.23,-1.0,0,15,0,0,0,2,3,13.0,9.1,0,13.4,13.9,0
new,3,27,51.0,Comment,0,50.0,5,8.86,51.08,-0.24,0,0,0,0,0,1,2,0.0,3.1,0,0.3,0.0,0
intermediate,77,215,20.6,Like,1,13.8,5,18.63,13.82,-0.2,0,0,0,0,0,3,4,12.0,5.8,0,6.3,0.0,1
veteran,656,2224,88.4,Follow,0,31.9,5,22.08,29.52,0.29,0,0,0,0,0,1,3,1.1,4.7,0,8.2,0.3,0
intermediate,172,189,69.4,Comment,0,80.3,5,11.07,78.61,0.92,0,0,0,0,0,1,3,0.0,9.5,0,4.9,0.0,0
experienced,309,596,69.1,Follow,1,15.3,5,6.53,15.65,-1.0,15,0,0,0,0,8,8,22.0,35.5,0,21.5,20.3,1
new,9,504,11.1,Subscribe,1,4.4,35,0.1,4.22,-2.29,35,35,15,1,1,7,11,69.4,25.8,0,41.8,87.6,1
new,17,264,27.9,Comment,1,2.9,35,1.41,3.14,-2.14,35,35,35,1,1,5,10,78.0,21.6,0,44.6,102.4,1
veteran,380,1133,71.2,Comment,0,19.7,20,2.09,22.37,-1.3,15,15,0,0,1,8,9,24.8,31.2,0,23.6,36.4,1
new,8,722,19.4,Subscribe,1,7.1,20,1.02,7.35,-1.85,15,35,15,1,1,14,10,80.3,44.5,0,61.5,62.0,1
intermediate,170,341,47.0,Subscribe,1,19.9,5,4.96,18.84,-0.82,0,15,0,0,0,2,1,26.5,13.1,0,15.2,13.6,1
new,14,21,55.7,Comment,0,64.4,5,16.85,71.0,0.79,0,0,0,0,0,1,2,0.0,7.5,0,1.8,5.9,0
experienced,249,743,61.7,Like,1,9.6,5,2.11,9.78,-0.91,0,15,0,0,0,6,7,56.4,25.9,0,39.1,12.2,1
new,25,128,18.3,Follow,1,10.4,20,4.95,11.05,-1.53,15,15,15,1,1,15,3,93.5,4.3,0,47.2,41.9,1
new,5,519,30.3,Follow,1,7.7,20,1.66,6.85,-2.02,35,35,15,1,1,14,8,85.0,48.9,0,60.6,88.8,1
intermediate,86,127,43.8,Comment,0,24.2,5,6.45,21.12,-1.29,15,0,0,0,0,2,5,33.3,25.2,0,23.3,17.7,1
new,24,11,55.5,Follow,0,34.9,5,13.43,33.46,0.85,0,0,0,0,0,1,1,0.7,4.7,0,4.9,0.0,0
new,10,546,34.3,Like,1,1.8,35,1.45,1.82,-2.01,35,35,35,1,1,9,11,74.2,47.1,0,49.6,101.9,1
veteran,535,3664,91.5,Follow,0,17.7,5,10.47,19.24,-0.49,0,0,0,0,0,1,2,0.0,5.7,0,1.0,0.0,0
veteran,550,3330,85.1,Follow,0,21.7,5,28.24,19.34,-0.63,0,0,0,0,0,1,2,4.1,8.7,0,7.3,0.9,0
intermediate,102,182,74.3,Follow,0,28.4,5,19.08,25.72,-0.08,0,0,0,0,0,1,1,0.0,5.8,0,1.1,0.0,0
veteran,557,3732,88.6,Like,0,23.6,5,9.84,22.68,1.05,0,0,0,0,0,1,2,0.4,7.0,0,7.5,1.0,0
veteran,693,2459,83.3,Follow,0,16.7,5,24.47,14.71,-0.94,0,0,0,0,0,1,2,2.5,5.6,0,0.0,0.0,0
intermediate,44,17,40.1,Follow,0,15.0,5,15.21,13.54,-1.36,15,0,0,0,0,2,5,24.9,22.9,0,14.4,13.1,1
intermediate,74,372,44.3,Like,1,15.8,5,18.31,16.45,0.05,0,0,0,0,0,1,6,4.7,12.2,0,6.8,0.2,1
intermediate,33,137,59.2,Follow,0,10.8,20,3.48,9.36,-1.62,15,15,15,1,1,2,5,0.0,8.7,0,0.3,47.0,1
new,16,148,64.3,Like,0,10.6,5,9.58,11.02,-0.88,0,0,0,0,0,2,6,5.9,22.3,0,14.8,0.0,0
intermediate,173,139,42.1,Like,1,11.5,5,4.72,13.11,-0.57,0,15,0,0,0,1,4,40.0,8.3,0,21.5,9.1,1
new,9,604,7.4,Like,1,1.4,35,0.49,1.26,-2.36,35,35,35,1,1,8,11,91.0,29.3,70,60.0,105.0,1
intermediate,64,532,59.6,Like,0,13.9,5,12.01,12.38,-0.63,0,0,0,0,0,1,6,0.0,26.7,0,9.8,6.3,0
experienced,209,725,65.8,Comment,0,28.9,5,6.7,26.13,-1.35,15,0,0,0,0,6,4,44.9,18.9,0,27.8,14.7,1
intermediate,167,224,64.4,Like,0,22.5,5,11.57,21.61,0.89,0,0,0,0,0,1,1,0.0,9.4,0,1.7,6.8,0
veteran,380,2801,91.8,Follow,0,29.3,5,12.07,33.0,0.6,0,0,0,0,0,1,3,1.0,2.4,0,3.6,0.0,0
veteran,526,4090,98.7,Like,0,10.5,5,11.31,10.95,-1.08,15,0,0,0,0,1,3,1.9,3.9,0,5.6,10.9,0
new,18,23,40.3,Like,0,22.6,5,8.82,24.62,1.21,0,0,0,0,0,1,2,0.0,1.5,0,0.0,0.0,0
intermediate,177,353,60.1,Like,1,11.5,5,11.6,10.39,-0.85,0,0,0,0,0,4,1,1.8,21.6,0,11.5,0.9,1
new,7,151,17.3,Like,1,2.7,35,0.6,3.1,-1.84,15,35,15,1,1,11,4,97.6,43.0,0,64.2,67.5,1
new,11,286,10.5,Like,0,2.8,35,1.73,2.68,-1.89,15,35,15,1,1,12,4,98.1,1.4,0,41.6,67.6,1
veteran,633,2862,90.4,Comment,0,39.1,5,15.26,43.0,-0.58,0,0,0,0,0,1,2,0.0,1.2,0,2.7,0.9,0
experienced,222,554,71.9,Follow,0,20.7,5,7.56,20.81,-0.33,0,0,0,0,0,3,10,52.6,21.3,0,27.6,4.2,1
experienced,232,510,74.5,Like,0,18.9,5,12.55,18.41,0.3,0,0,0,0,0,1,4,0.0,44.6,0,17.4,0.0,0
intermediate,87,350,61.7,Follow,0,25.3,5,18.67,21.63,-0.46,0,0,0,0,0,1,4,4.9,7.5,0,5.3,0.0,0
veteran,506,2427,93.7,Follow,0,23.0,5,27.38,21.7,-0.5,0,0,0,0,0,1,3,0.0,1.5,0,0.0,0.7,0
veteran,667,3367,94.9,Like,0,16.6,5,19.75,18.66,0.62,0,0,0,0,0,1,2,0.0,2.4,0,3.6,1.8,0
intermediate,80,41,43.0,Like,0,6.6,20,9.47,5.64,-1.66,15,0,15,1,1,4,5,13.0,13.9,0,17.3,26.2,1
intermediate,171,61,62.3,Comment,1,33.8,5,18.84,35.68,-1.19,15,0,0,0,0,1,5,16.0,24.1,0,14.0,16.4,1
intermediate,172,191,77.8,Comment,0,62.8,5,21.73,68.61,0.82,0,0,0,0,0,1,1,0.1,10.7,0,6.1,3.2,0
new,12,202,31.7,Like,0,3.7,20,2.03,3.52,-1.84,15,15,15,1,1,7,3,79.1,49.1,0,57.9,45.0,1
new,24,38,46.2,Follow,0,14.7,5,12.68,15.06,-1.1,15,0,0,0,0,4,2,36.9,10.2,0,18.0,7.5,0
intermediate,130,416,71.8,Subscribe,0,20.7,5,23.56,19.08,-0.89,0,0,0,0,0,1,6,2.5,30.2,0,10.2,0.4,0
intermediate,46,31,55.3,Subscribe,0,17.6,5,9.52,16.63,-0.92,0,0,0,0,0,3,3,2.2,13.7,0,2.8,0.9,0
intermediate,95,211,61.5,Comment,0,48.0,5,6.63,46.64,-0.56,0,0,0,0,0,1,1,2.6,4.6,0,4.3,3.2,0
intermediate,74,27,51.1,Subscribe,0,22.6,5,15.4,19.36,-0.4,0,0,0,0,0,1,2,24.4,8.3,0,13.5,0.0,0
new,5,180,30.4,Follow,1,2.0,35,2.17,2.29,-2.5,35,15,35,1,1,8,4,91.0,36.8,0,53.8,88.7,1
intermediate,101,26,48.5,Like,1,19.9,5,16.46,18.78,0.04,0,0,0,0,0,5,5,3.7,19.7,0,10.3,0.0,1
new,14,404,17.7,Follow,0,6.5,20,0.61,6.5,-2.0,35,35,15,1,1,6,3,70.8,53.2,0,52.0,85.5,1
new,6,28,43.0,Subscribe,0,42.5,0,13.31,40.77,1.69,0,0,0,0,0,1,1,3.0,3.5,0,4.5,0.0,0
new,25,26,58.5,Follow,0,32.9,5,20.41,35.77,0.79,0,0,0,0,0,1,2,0.2,2.0,0,3.4,1.9,0
experienced,351,494,64.3,Follow,1,10.0,20,8.51,11.15,-1.33,15,0,15,1,1,3,4,35.5,18.4,0,24.9,42.0,1
intermediate,161,507,70.7,Subscribe,0,15.9,5,4.93,14.83,-0.73,0,15,0,0,0,7,7,54.1,23.3,0,35.7,14.4,1
veteran,474,3139,93.8,Comment,0,87.7,5,14.26,79.09,1.16,0,0,0,0,0,1,1,8.6,4.2,0,3.2,0.0,0
experienced,189,1002,61.5,Like,0,6.7,20,9.06,6.13,-1.67,15,0,15,1,1,8,8,21.0,13.6,0,15.8,24.0,1
veteran,727,4372,82.0,Follow,0,28.7,5,24.46,30.17,0.35,0,0,0,0,0,1,3,0.9,6.5,0,0.0,0.0,0
new,8,504,23.3,Follow,1,2.6,35,0.91,2.38,-2.27,35,35,35,1,1,12,5,92.8,48.4,0,56.7,104.2,1
new,3,26,54.7,Subscribe,0,45.2,0,5.82,50.18,2.96,0,0,0,0,0,1,1,0.0,4.6,0,0.0,5.9,0
intermediate,86,268,62.5,Follow,0,43.8,0,20.83,45.39,1.57,0,0,0,0,0,1,4,0.0,5.8,0,1.9,0.0,0
intermediate,61,318,59.5,Like,0,20.7,5,17.05,18.21,0.31,0,0,0,0,0,1,3,0.7,19.6,0,5.7,3.6,0
intermediate,110,261,37.0,Follow,1,13.8,5,14.39,14.34,-1.26,15,0,0,0,0,4,1,38.1,0.0,0,25.2,11.4,1
intermediate,129,272,62.5,Follow,0,18.2,5,17.63,20.09,-0.51,0,0,0,0,0,1,1,0.1,10.4,0,4.0,3.4,0
intermediate,132,100,64.4,Follow,1,14.7,5,21.56,12.86,-1.3,15,0,0,0,0,2,6,32.6,15.3,0,23.2,13.9,1
intermediate,156,297,77.4,Like,0,27.9,0,20.38,28.69,1.75,0,0,0,0,0,1,1,0.0,4.7,0,1.0,0.0,0
new,8,575,24.3,Follow,0,4.7,35,0.1,4.62,-1.66,15,35,15,1,1,9,5,63.5,39.2,0,39.6,59.1,1
experienced,363,1041,68.6,Like,0,11.1,5,5.48,12.11,-1.1,15,0,0,0,0,8,8,21.3,18.2,0,14.4,15.2,1
new,19,110,27.9,Like,0,2.9,35,0.1,2.74,-2.31,35,35,15,1,1,10,1,78.3,9.4,0,40.7,82.2,1
intermediate,155,266,60.1,Like,0,23.7,5,18.54,24.58,1.35,0,0,0,0,0,1,3,0.5,9.6,0,0.0,0.0,0
new,6,19,50.8,Like,0,16.2,5,17.03,16.77,-0.22,0,0,0,0,0,1,2,0.4,1.0,0,2.3,0.3,0
intermediate,161,1074,61.9,Follow,1,10.7,20,7.15,11.7,-1.39,15,0,15,1,1,8,7,39.9,24.9,0,27.5,32.8,1
new,17,149,21.7,Follow,1,12.2,5,2.97,11.75,-1.62,15,15,0,0,1,14,1,79.8,14.9,0,38.8,32.3,1
new,11,307,8.6,Follow,1,4.4,35,2.15,4.31,-1.76,15,15,15,1,1,11,8,89.3,23.7,0,45.6,40.7,1
intermediate,171,335,78.0,Follow,0,33.6,5,16.81,36.8,1.11,0,0,0,0,0,1,3,2.7,10.0,0,2.9,0.4,0
new,10,740,24.8,Like,1,3.5,20,1.17,3.43,-2.24,35,35,15,1,1,10,5,94.2,31.4,0,55.2,83.2,1
experienced,202,523,74.6,Follow,0,10.7,20,5.91,10.48,-1.17,15,0,15,1,1,6,6,56.2,26.5,0,40.9,24.4,1
intermediate,136,366,57.5,Subscribe,0,31.7,5,13.9,35.57,0.96,0,0,0,0,0,1,4,0.8,4.6,0,10.6,0.0,0
new,6,566,16.1,Like,0,3.9,20,1.55,3.32,-1.89,15,35,15,1,1,4,12,61.4,34.3,0,44.2,62.7,1
intermediate,101,53,57.0,Like,1,9.4,5,18.06,10.67,-0.62,0,0,0,0,0,5,4,20.6,17.5,0,23.2,2.1,1
intermediate,68,193,72.7,Like,0,21.0,5,11.28,23.92,1.54,0,0,0,0,0,1,2,3.7,0.0,0,4.2,0.0,0
intermediate,114,381,23.5,Follow,1,27.4,5,3.75,27.55,0.57,0,15,0,0,0,1,4,32.5,12.7,0,22.2,22.8,1
veteran,592,1595,94.8,Subscribe,0,19.3,5,14.07,16.52,-0.92,0,0,0,0,0,1,3,0.0,5.9,0,2.2,0.0,0
new,22,189,27.2,Follow,1,12.8,5,2.76,12.9,-1.38,15,15,0,0,1,11,3,74.3,14.8,0,44.2,27.1,1
experienced,241,599,78.0,Like,1,5.5,20,7.01,6.03,-1.62,15,0,15,1,1,4,6,45.0,17.6,0,30.3,27.5,1
intermediate,30,46,58.8,Like,0,13.2,5,6.56,13.26,-0.21,0,0,0,0,0,3,2,17.4,20.6,0,17.0,0.2,0
intermediate,102,61,77.8,Like,0,18.9,5,24.26,17.55,0.01,0,0,0,0,0,1,4,1.9,3.7,0,0.0,0.0,0
intermediate,71,119,79.8,Follow,0,21.5,5,21.77,23.26,-0.38,0,0,0,0,0,1,4,1.6,3.0,0,3.1,0.7,0
new,7,493,22.4,Follow,0,3.3,35,1.81,3.77,-2.46,35,35,35,1,1,10,8,73.7,41.7,70,48.2,99.6,1
intermediate,81,62,61.9,Comment,0,25.7,5,5.33,25.74,-1.48,15,0,0,0,0,1,3,12.5,12.9,0,8.1,11.6,0
intermediate,156,324,72.8,Subscribe,0,20.1,5,19.66,19.57,-0.17,0,0,0,0,0,1,3,1.4,0.6,0,0.5,0.0,0
veteran,561,1484,91.9,Comment,0,56.1,5,20.98,59.52,-0.1,0,0,0,0,0,1,2,0.6,4.5,0,2.6,0.0,0
experienced,302,1123,71.9,Comment,0,38.3,5,6.28,41.44,-0.74,0,0,0,0,0,4,4,26.9,38.7,0,23.7,0.0,1
new,21,137,25.3,Comment,1,14.9,20,0.1,15.6,-1.87,15,35,15,1,1,12,4,91.1,5.6,0,48.1,67.4,1
veteran,633,3342,95.2,Subscribe,1,21.3,5,28.47,22.43,-0.58,0,0,0,0,0,1,1,0.0,5.0,0,5.7,0.0,0
intermediate,84,281,69.3,Like,0,25.1,0,9.0,28.71,2.15,0,0,0,0,0,1,2,2.3,8.4,0,1.9,8.5,0
new,8,142,8.0,Like,1,4.4,20,0.77,3.88,-1.72,15,35,15,1,1,15,6,60.3,28.8,70,40.2,63.9,1
intermediate,80,121,60.7,Comment,0,70.6,5,10.31,71.36,0.68,0,0,0,0,0,1,3,0.0,7.0,0,4.4,0.6,0
veteran,485,1037,86.9,Follow,0,25.0,5,27.87,27.04,0.03,0,0,0,0,0,1,3,0.0,4.6,0,0.8,6.4,0
new,9,9,47.6,Subscribe,0,47.9,0,18.67,54.39,2.93,0,0,0,0,0,1,2,0.0,2.9,0,2.0,4.0,0
intermediate,89,187,59.6,Follow,0,37.7,5,16.22,36.1,0.86,0,0,0,0,0,1,1,2.1,0.0,0,4.0,4.3,0
experienced,243,380,71.7,Follow,0,15.2,5,3.6,14.5,-0.84,0,15,0,0,0,3,6,53.2,34.7,0,40.1,10.4,1
new,8,108,16.4,Like,1,1.5,35,1.89,1.36,-2.38,35,35,35,1,1,9,4,89.7,23.5,0,53.7,105.0,1
veteran,562,4686,88.0,Follow,0,37.4,5,17.54,34.19,0.92,0,0,0,0,0,1,3,0.0,0.8,0,1.3,0.0,0
new,6,8,49.6,Follow,0,41.9,0,9.58,43.16,1.01,0,0,0,0,0,1,2,0.0,1.0,0,0.0,0.0,0
intermediate,148,203,63.7,Like,0,17.1,5,22.06,18.29,0.39,0,0,0,0,0,1,4,2.9,4.0,0,5.3,0.0,0
veteran,462,4799,86.3,Comment,0,43.8,5,25.07,38.92,-0.76,0,0,0,0,0,1,1,0.0,8.6,0,4.1,0.0,0
veteran,662,1243,96.4,Follow,0,31.4,5,19.43,33.25,0.79,0,0,0,0,0,1,1,0.7,4.0,0,2.4,0.0,0
new,26,86,41.7,Like,0,12.9,5,7.43,11.13,-0.85,0,0,0,0,0,1,5,22.8,26.8,0,26.4,9.5,1
experienced,335,878,68.6,Comment,0,21.8,5,7.09,24.09,-1.32,15,0,0,0,0,5,5,17.7,43.5,0,28.3,9.9,1
new,14,336,11.2,Like,0,4.4,20,4.04,4.85,-1.66,15,15,15,1,1,11,8,88.8,44.1,0,57.0,42.9,1
experienced,247,994,75.7,Like,0,12.7,5,3.08,12.74,-0.19,0,15,0,0,0,3,9,30.6,38.8,0,24.5,23.0,1
intermediate,148,316,30.8,Comment,1,58.9,5,21.8,54.08,-0.33,0,0,0,0,0,5,5,25.1,12.6,0,13.0,0.0,1
new,28,5,48.7,Comment,0,71.1,5,20.04,71.19,0.82,0,0,0,0,0,1,2,2.6,3.5,0,1.3,0.0,0
experienced,183,488,76.8,Like,0,6.7,20,4.42,7.48,-1.46,15,15,15,1,1,5,5,41.6,29.0,0,29.5,44.7,1
intermediate,60,273,62.2,Subscribe,0,26.8,5,23.18,30.66,0.87,0,0,0,0,0,1,2,0.5,0.7,0,2.4,2.0,0
new,8,767,8.7,Like,1,3.1,20,2.09,3.43,-2.48,35,15,15,1,1,14,3,88.0,47.2,0,57.2,63.3,1
veteran,512,4476,88.5,Follow,0,18.2,5,11.48,18.37,-0.96,0,0,0,0,0,1,2,4.6,6.3,0,8.2,0.0,0
new,20,25,44.6,Subscribe,1,33.2,5,11.37,35.9,0.91,0,0,0,0,0,1,2,0.0,0.0,0,0.0,0.0,0
new,5,476,5.8,Like,0,3.1,20,0.1,2.71,-2.24,35,35,15,1,1,11,6,97.3,36.8,0,60.1,84.2,1
veteran,607,1651,82.6,Follow,0,22.4,5,24.37,24.89,0.03,0,0,0,0,0,1,1,2.3,4.1,0,7.8,3.5,0
new,19,324,29.2,Like,0,3.9,20,1.8,4.31,-2.09,35,35,15,1,1,12,3,62.3,45.4,0,46.7,86.0,1
experienced,207,804,69.4,Follow,0,16.2,5,6.17,18.12,-0.45,0,0,0,0,0,4,7,38.1,35.4,0,26.4,0.0,1
veteran,563,1888,87.6,Comment,0,68.8,5,26.87,68.43,0.97,0,0,0,0,0,1,1,0.0,4.1,0,0.0,0.0,0
intermediate,152,320,78.3,Follow,0,38.9,5,18.1,41.59,1.59,0,0,0,0,0,1,2,1.4,1.2,0,2.3,0.0,0
new,23,272,37.6,Like,1,3.6,20,0.1,3.76,-1.84,15,35,15,1,1,14,1,83.5,22.4,0,49.0,65.1,1
veteran,555,4207,83.2,Follow,0,27.3,5,22.36,26.16,0.44,0,0,0,0,0,1,2,0.0,4.2,0,1.8,3.1,0
new,14,151,14.1,Like,1,2.5,35,0.1,2.48,-2.21,35,35,15,1,1,14,2,95.0,18.1,0,51.9,81.1,1
intermediate,151,131,29.2,Like,1,17.0,5,3.71,18.06,0.62,0,15,0,0,0,3,3,41.0,6.0,0,18.7,18.8,1
new,4,54,29.8,Follow,0,11.5,20,3.96,11.93,-1.21,15,15,15,1,1,12,4,76.0,17.7,70,35.4,38.8,1
new,27,219,24.1,Follow,1,13.7,5,1.0,11.75,-1.44,15,35,0,0,1,9,4,100.0,18.9,0,55.0,50.3,1
intermediate,156,119,64.1,Follow,1,31.5,5,3.25,33.78,0.81,0,15,0,0,0,1,6,17.6,5.9,0,12.0,21.5,1
intermediate,167,352,60.3,Follow,0,41.1,0,23.93,44.95,1.87,0,0,0,0,0,1,4,3.1,13.4,0,7.3,0.0,0
experienced,244,169,62.5,Follow,0,25.0,5,27.69,27.96,0.1,0,0,0,0,0,1,8,0.0,28.5,0,8.9,0.0,0
intermediate,152,328,70.4,Like,0,8.0,20,1.88,8.39,-1.21,15,35,15,1,1,6,10,43.3,31.4,0,27.3,61.0,1
new,23,140,47.4,Follow,0,23.7,5,6.43,24.04,-0.04,0,0,0,0,0,2,4,34.1,4.8,0,14.9,0.0,0
intermediate,71,97,40.2,Like,0,11.9,5,7.96,13.27,-0.25,0,0,0,0,0,3,4,25.4,16.3,0,18.0,1.1,0
new,10,80,25.4,Like,1,1.1,35,4.97,1.21,-1.99,15,15,35,1,1,13,11,66.3,21.5,0,36.6,62.5,1
intermediate,151,268,78.4,Subscribe,0,34.4,5,16.94,36.56,1.34,0,0,0,0,0,1,3,0.0,4.8,0,1.0,0.0,0
new,15,168,15.3,Subscribe,0,6.9,20,0.65,6.67,-1.65,15,35,15,1,1,18,3,87.6,5.0,0,42.1,69.8,1
intermediate,97,374,26.7,Like,1,8.5,5,10.32,8.11,-1.15,15,0,0,0,0,4,3,18.2,20.7,0,13.4,14.2,1
veteran,374,593,65.4,Follow,0,17.4,5,4.99,19.09,-0.76,0,15,0,0,0,5,10,47.8,29.3,0,31.7,11.8,1
new,15,689,24.1,Comment,0,5.5,35,4.22,5.91,-2.27,35,15,15,1,1,4,12,67.9,40.3,0,42.9,75.0,1
experienced,216,91,64.3,Like,0,25.5,0,14.29,21.85,0.86,0,0,0,0,0,1,5,3.4,18.2,0,6.6,0.0,0
